"Pair","Param1","Param2","Param1Value","Param2Value","TrueMu"
"gamma_max_vs_p","gamma_max","p",0.1,0.4,0.222123965991239
"gamma_max_vs_p","gamma_max","p",0.1,0.45,0.221521857716339
"gamma_max_vs_p","gamma_max","p",0.1,0.5,0.220959812488963
"gamma_max_vs_p","gamma_max","p",0.1,0.55,0.220461769652427
"gamma_max_vs_p","gamma_max","p",0.1,0.6,0.220034091300419
"gamma_max_vs_p","gamma_max","p",0.1,0.65,0.219674005279645
"gamma_max_vs_p","gamma_max","p",0.1,0.7,0.219374699517328
"gamma_max_vs_p","gamma_max","p",0.1,0.75,0.219128106982261
"gamma_max_vs_p","gamma_max","p",0.1,0.8,0.218926289114327
"gamma_max_vs_p","gamma_max","p",0.114285714285714,0.1,0.241090663182575
"gamma_max_vs_p","gamma_max","p",0.114285714285714,0.15,0.242381165594624
"gamma_max_vs_p","gamma_max","p",0.114285714285714,0.2,0.24316850781963
"gamma_max_vs_p","gamma_max","p",0.114285714285714,0.25,0.243323566967767
"gamma_max_vs_p","gamma_max","p",0.114285714285714,0.3,0.242981840077464
"gamma_max_vs_p","gamma_max","p",0.114285714285714,0.35,0.242346172481751
"gamma_max_vs_p","gamma_max","p",0.114285714285714,0.4,0.241589615645821
"gamma_max_vs_p","gamma_max","p",0.114285714285714,0.45,0.240826655377417
"gamma_max_vs_p","gamma_max","p",0.114285714285714,0.5,0.240119825932138
"gamma_max_vs_p","gamma_max","p",0.114285714285714,0.55,0.239496164609087
"gamma_max_vs_p","gamma_max","p",0.114285714285714,0.6,0.238961923584041
"gamma_max_vs_p","gamma_max","p",0.114285714285714,0.65,0.238512688584315
"gamma_max_vs_p","gamma_max","p",0.114285714285714,0.7,0.238139444644056
"gamma_max_vs_p","gamma_max","p",0.114285714285714,0.75,0.237831866324277
"gamma_max_vs_p","gamma_max","p",0.114285714285714,0.8,0.237579932495178
"gamma_max_vs_p","gamma_max","p",0.128571428571429,0.1,0.262077015030981
"gamma_max_vs_p","gamma_max","p",0.128571428571429,0.15,0.263531871569383
"gamma_max_vs_p","gamma_max","p",0.128571428571429,0.2,0.264367325027686
"gamma_max_vs_p","gamma_max","p",0.128571428571429,0.25,0.264455728424189
"gamma_max_vs_p","gamma_max","p",0.128571428571429,0.3,0.263969192078826
"gamma_max_vs_p","gamma_max","p",0.128571428571429,0.35,0.263150168419157
"gamma_max_vs_p","gamma_max","p",0.128571428571429,0.4,0.262201926196102
"gamma_max_vs_p","gamma_max","p",0.128571428571429,0.45,0.261257379983118
"gamma_max_vs_p","gamma_max","p",0.128571428571429,0.5,0.260388055107791
"gamma_max_vs_p","gamma_max","p",0.128571428571429,0.55,0.259623898180625
"gamma_max_vs_p","gamma_max","p",0.128571428571429,0.6,0.258970716204273
"gamma_max_vs_p","gamma_max","p",0.128571428571429,0.65,0.258422082095662
"gamma_max_vs_p","gamma_max","p",0.128571428571429,0.7,0.257966427107291
"gamma_max_vs_p","gamma_max","p",0.128571428571429,0.75,0.257590858773573
"gamma_max_vs_p","gamma_max","p",0.128571428571429,0.8,0.257283012291179
"gamma_max_vs_p","gamma_max","p",0.142857142857143,0.1,0.284327074826456
"gamma_max_vs_p","gamma_max","p",0.142857142857143,0.15,0.285942327269238
"gamma_max_vs_p","gamma_max","p",0.142857142857143,0.2,0.286809532004888
"gamma_max_vs_p","gamma_max","p",0.142857142857143,0.25,0.286807500758359
"gamma_max_vs_p","gamma_max","p",0.142857142857143,0.3,0.286149720764063
"gamma_max_vs_p","gamma_max","p",0.142857142857143,0.35,0.28512139220197
"gamma_max_vs_p","gamma_max","p",0.142857142857143,0.4,0.283957734258768
"gamma_max_vs_p","gamma_max","p",0.142857142857143,0.45,0.2828108214722
"gamma_max_vs_p","gamma_max","p",0.142857142857143,0.5,0.281761283598511
"gamma_max_vs_p","gamma_max","p",0.142857142857143,0.55,0.280841764817188
"gamma_max_vs_p","gamma_max","p",0.142857142857143,0.6,0.280057279314967
"gamma_max_vs_p","gamma_max","p",0.142857142857143,0.65,0.279399010417789
"gamma_max_vs_p","gamma_max","p",0.142857142857143,0.7,0.278852482081045
"gamma_max_vs_p","gamma_max","p",0.142857142857143,0.75,0.278401925369358
"gamma_max_vs_p","gamma_max","p",0.142857142857143,0.8,0.278032370761503
"gamma_max_vs_p","gamma_max","p",0.157142857142857,0.1,0.307832311937838
"gamma_max_vs_p","gamma_max","p",0.157142857142857,0.15,0.309603085771601
"gamma_max_vs_p","gamma_max","p",0.157142857142857,0.2,0.310485044372592
"gamma_max_vs_p","gamma_max","p",0.157142857142857,0.25,0.310368481036459
"gamma_max_vs_p","gamma_max","p",0.157142857142857,0.3,0.309512965749526
"gamma_max_vs_p","gamma_max","p",0.157142857142857,0.35,0.308249496187181
"gamma_max_vs_p","gamma_max","p",0.157142857142857,0.4,0.306846890760162
"gamma_max_vs_p","gamma_max","p",0.157142857142857,0.45,0.305477056035235
"gamma_max_vs_p","gamma_max","p",0.157142857142857,0.5,0.304229805564737
"gamma_max_vs_p","gamma_max","p",0.157142857142857,0.55,0.303140253266044
"gamma_max_vs_p","gamma_max","p",0.157142857142857,0.6,0.302212267432188
"gamma_max_vs_p","gamma_max","p",0.157142857142857,0.65,0.301434265131996
"gamma_max_vs_p","gamma_max","p",0.157142857142857,0.7,0.300788512117632
"gamma_max_vs_p","gamma_max","p",0.157142857142857,0.75,0.300256057002027
"gamma_max_vs_p","gamma_max","p",0.157142857142857,0.8,0.299819068011809
"gamma_max_vs_p","gamma_max","p",0.171428571428571,0.1,0.332575132301199
"gamma_max_vs_p","gamma_max","p",0.171428571428571,0.15,0.334495893555845
"gamma_max_vs_p","gamma_max","p",0.171428571428571,0.2,0.33537538248217
"gamma_max_vs_p","gamma_max","p",0.171428571428571,0.25,0.335120320499998
"gamma_max_vs_p","gamma_max","p",0.171428571428571,0.3,0.334040944987569
"gamma_max_vs_p","gamma_max","p",0.171428571428571,0.35,0.332516985369286
"gamma_max_vs_p","gamma_max","p",0.171428571428571,0.4,0.330852417745741
"gamma_max_vs_p","gamma_max","p",0.171428571428571,0.45,0.32923959624194
"gamma_max_vs_p","gamma_max","p",0.171428571428571,0.5,0.327777569809185
"gamma_max_vs_p","gamma_max","p",0.171428571428571,0.55,0.326503685437083
"gamma_max_vs_p","gamma_max","p",0.171428571428571,0.6,0.325420313982636
"gamma_max_vs_p","gamma_max","p",0.171428571428571,0.65,0.324512735828885
"gamma_max_vs_p","gamma_max","p",0.171428571428571,0.7,0.323759615351134
"gamma_max_vs_p","gamma_max","p",0.171428571428571,0.75,0.323138520361574
"gamma_max_vs_p","gamma_max","p",0.171428571428571,0.8,0.322628506158856
"gamma_max_vs_p","gamma_max","p",0.185714285714286,0.1,0.358529207088117
"gamma_max_vs_p","gamma_max","p",0.185714285714286,0.15,0.360594029703673
"gamma_max_vs_p","gamma_max","p",0.185714285714286,0.2,0.36145400894027
"gamma_max_vs_p","gamma_max","p",0.185714285714286,0.25,0.361037051540103
"gamma_max_vs_p","gamma_max","p",0.185714285714286,0.3,0.359708466488234
"gamma_max_vs_p","gamma_max","p",0.185714285714286,0.35,0.357899512452655
"gamma_max_vs_p","gamma_max","p",0.185714285714286,0.4,0.355950787531967
"gamma_max_vs_p","gamma_max","p",0.185714285714286,0.45,0.354075656060046
"gamma_max_vs_p","gamma_max","p",0.185714285714286,0.5,0.352382432782649
"gamma_max_vs_p","gamma_max","p",0.185714285714286,0.55,0.350910459451733
"gamma_max_vs_p","gamma_max","p",0.185714285714286,0.6,0.349660266216282
"gamma_max_vs_p","gamma_max","p",0.185714285714286,0.65,0.3486136384226
"gamma_max_vs_p","gamma_max","p",0.185714285714286,0.7,0.347745308480369
"gamma_max_vs_p","gamma_max","p",0.185714285714286,0.75,0.347029076620404
"gamma_max_vs_p","gamma_max","p",0.185714285714286,0.8,0.346440644547552
"gamma_max_vs_p","gamma_max","p",0.2,0.1,0.38565998284657
"gamma_max_vs_p","gamma_max","p",0.2,0.15,0.387862814113056
"gamma_max_vs_p","gamma_max","p",0.2,0.2,0.388686819614583
"gamma_max_vs_p","gamma_max","p",0.2,0.25,0.388085553459698
"gamma_max_vs_p","gamma_max","p",0.2,0.3,0.38648356636701
"gamma_max_vs_p","gamma_max","p",0.2,0.35,0.384366289118621
"gamma_max_vs_p","gamma_max","p",0.2,0.4,0.382112309949105
"gamma_max_vs_p","gamma_max","p",0.2,0.45,0.379956517516857
"gamma_max_vs_p","gamma_max","p",0.2,0.5,0.378016508100272
"gamma_max_vs_p","gamma_max","p",0.2,0.55,0.376333385103745
"gamma_max_vs_p","gamma_max","p",0.2,0.6,0.374905509240397
"gamma_max_vs_p","gamma_max","p",0.2,0.65,0.373710829927974
"gamma_max_vs_p","gamma_max","p",0.2,0.7,0.372719834052239
"gamma_max_vs_p","gamma_max","p",0.2,0.75,0.371902282645026
"gamma_max_vs_p","gamma_max","p",0.2,0.8,0.37123029603573
"gamma_max_vs_p","gamma_max","p",0.214285714285714,0.1,0.413925344658048
"gamma_max_vs_p","gamma_max","p",0.214285714285714,0.15,0.416260257247545
"gamma_max_vs_p","gamma_max","p",0.214285714285714,0.2,0.417032762537537
"gamma_max_vs_p","gamma_max","p",0.214285714285714,0.25,0.416226133608086
"gamma_max_vs_p","gamma_max","p",0.214285714285714,0.3,0.414328051882204
"gamma_max_vs_p","gamma_max","p",0.214285714285714,0.35,0.411880593990027
"gamma_max_vs_p","gamma_max","p",0.214285714285714,0.4,0.409301609730949
"gamma_max_vs_p","gamma_max","p",0.214285714285714,0.45,0.406847982335017
"gamma_max_vs_p","gamma_max","p",0.214285714285714,0.5,0.404646596930784
"gamma_max_vs_p","gamma_max","p",0.214285714285714,0.55,0.402740096921387
"gamma_max_vs_p","gamma_max","p",0.214285714285714,0.6,0.401124365026626
"gamma_max_vs_p","gamma_max","p",0.214285714285714,0.65,0.399773196082987
"gamma_max_vs_p","gamma_max","p",0.214285714285714,0.7,0.398652538854372
"gamma_max_vs_p","gamma_max","p",0.214285714285714,0.75,0.397727861889847
"gamma_max_vs_p","gamma_max","p",0.214285714285714,0.8,0.396967491779017
"gamma_max_vs_p","gamma_max","p",0.228571428571429,0.1,0.443276398650096
"gamma_max_vs_p","gamma_max","p",0.228571428571429,0.15,0.445737819338785
"gamma_max_vs_p","gamma_max","p",0.228571428571429,0.2,0.446444555143952
"gamma_max_vs_p","gamma_max","p",0.228571428571429,0.25,0.445413197003727
"gamma_max_vs_p","gamma_max","p",0.228571428571429,0.3,0.443198125044544
"gamma_max_vs_p","gamma_max","p",0.228571428571429,0.35,0.440400355003974
"gamma_max_vs_p","gamma_max","p",0.228571428571429,0.4,0.437478173532727
"gamma_max_vs_p","gamma_max","p",0.228571428571429,0.45,0.434710889465551
"gamma_max_vs_p","gamma_max","p",0.228571428571429,0.5,0.43223468134236
"gamma_max_vs_p","gamma_max","p",0.228571428571429,0.55,0.430093527844269
"gamma_max_vs_p","gamma_max","p",0.228571428571429,0.6,0.428280550148475
"gamma_max_vs_p","gamma_max","p",0.228571428571429,0.65,0.426765096170833
"gamma_max_vs_p","gamma_max","p",0.228571428571429,0.7,0.425508308252341
"gamma_max_vs_p","gamma_max","p",0.228571428571429,0.75,0.42447113019742
"gamma_max_vs_p","gamma_max","p",0.228571428571429,0.8,0.423617900056333
"gamma_max_vs_p","gamma_max","p",0.242857142857143,0.1,0.473658337494274
"gamma_max_vs_p","gamma_max","p",0.242857142857143,0.15,0.4762412446455
"gamma_max_vs_p","gamma_max","p",0.242857142857143,0.2,0.476869468314958
"gamma_max_vs_p","gamma_max","p",0.242857142857143,0.25,0.475595975849427
"gamma_max_vs_p","gamma_max","p",0.242857142857143,0.3,0.473045060836672
"gamma_max_vs_p","gamma_max","p",0.242857142857143,0.35,0.469878782467469
"gamma_max_vs_p","gamma_max","p",0.242857142857143,0.4,0.466596944697007
"gamma_max_vs_p","gamma_max","p",0.242857142857143,0.45,0.463501678134226
"gamma_max_vs_p","gamma_max","p",0.242857142857143,0.5,0.460738461423592
"gamma_max_vs_p","gamma_max","p",0.242857142857143,0.55,0.458352425296452
"gamma_max_vs_p","gamma_max","p",0.242857142857143,0.6,0.456333674802751
"gamma_max_vs_p","gamma_max","p",0.242857142857143,0.65,0.454646848215721
"gamma_max_vs_p","gamma_max","p",0.242857142857143,0.7,0.453248040146294
"gamma_max_vs_p","gamma_max","p",0.242857142857143,0.75,0.452093460586216
"gamma_max_vs_p","gamma_max","p",0.242857142857143,0.8,0.451143283548288
"gamma_max_vs_p","gamma_max","p",0.257142857142857,0.1,0.505011352288686
"gamma_max_vs_p","gamma_max","p",0.257142857142857,0.15,0.50771143632122
"gamma_max_vs_p","gamma_max","p",0.257142857142857,0.2,0.508250145728988
"gamma_max_vs_p","gamma_max","p",0.257142857142857,0.25,0.506719290371112
"gamma_max_vs_p","gamma_max","p",0.257142857142857,0.3,0.503815914060219
"gamma_max_vs_p","gamma_max","p",0.257142857142857,0.35,0.500265028988061
"gamma_max_vs_p","gamma_max","p",0.257142857142857,0.4,0.496608943743209
"gamma_max_vs_p","gamma_max","p",0.257142857142857,0.45,0.493172975820145
"gamma_max_vs_p","gamma_max","p",0.257142857142857,0.5,0.490111916758607
"gamma_max_vs_p","gamma_max","p",0.257142857142857,0.55,0.487471891165536
"gamma_max_vs_p","gamma_max","p",0.257142857142857,0.6,0.485239765372072
"gamma_max_vs_p","gamma_max","p",0.257142857142857,0.65,0.483375237411599
"gamma_max_vs_p","gamma_max","p",0.257142857142857,0.7,0.481829141893617
"gamma_max_vs_p","gamma_max","p",0.257142857142857,0.75,0.480552770768909
"gamma_max_vs_p","gamma_max","p",0.257142857142857,0.8,0.479501979135502
"gamma_max_vs_p","gamma_max","p",0.271428571428571,0.1,0.537271556238465
"gamma_max_vs_p","gamma_max","p",0.271428571428571,0.15,0.540085339440333
"gamma_max_vs_p","gamma_max","p",0.271428571428571,0.2,0.54052542885751
"gamma_max_vs_p","gamma_max","p",0.271428571428571,0.25,0.538724314025054
"gamma_max_vs_p","gamma_max","p",0.271428571428571,0.3,0.535454230210802
"gamma_max_vs_p","gamma_max","p",0.271428571428571,0.35,0.531504853642876
"gamma_max_vs_p","gamma_max","p",0.271428571428571,0.4,0.527461893548312
"gamma_max_vs_p","gamma_max","p",0.271428571428571,0.45,0.52367419143162
"gamma_max_vs_p","gamma_max","p",0.271428571428571,0.5,0.520305873565804
"gamma_max_vs_p","gamma_max","p",0.271428571428571,0.55,0.517403927836963
"gamma_max_vs_p","gamma_max","p",0.271428571428571,0.6,0.514951793354133
"gamma_max_vs_p","gamma_max","p",0.271428571428571,0.65,0.512904031156326
"gamma_max_vs_p","gamma_max","p",0.271428571428571,0.7,0.511206034014088
"gamma_max_vs_p","gamma_max","p",0.271428571428571,0.75,0.509804017579963
"gamma_max_vs_p","gamma_max","p",0.271428571428571,0.8,0.508649384692844
"gamma_max_vs_p","gamma_max","p",0.285714285714286,0.1,0.570371889406673
"gamma_max_vs_p","gamma_max","p",0.285714285714286,0.15,0.573296803416003
"gamma_max_vs_p","gamma_max","p",0.285714285714286,0.2,0.573631161280255
"gamma_max_vs_p","gamma_max","p",0.285714285714286,0.25,0.571549319063161
"gamma_max_vs_p","gamma_max","p",0.285714285714286,0.3,0.56790073835419
"gamma_max_vs_p","gamma_max","p",0.285714285714286,0.35,0.563541269997874
"gamma_max_vs_p","gamma_max","p",0.285714285714286,0.4,0.559100830164563
"gamma_max_vs_p","gamma_max","p",0.285714285714286,0.45,0.554952095704257
"gamma_max_vs_p","gamma_max","p",0.285714285714286,0.5,0.551268560395891
"gamma_max_vs_p","gamma_max","p",0.285714285714286,0.55,0.548097973882096
"gamma_max_vs_p","gamma_max","p",0.285714285714286,0.6,0.545420194824782
"gamma_max_vs_p","gamma_max","p",0.285714285714286,0.65,0.543184485319855
"gamma_max_vs_p","gamma_max","p",0.285714285714286,0.7,0.541330645682437
"gamma_max_vs_p","gamma_max","p",0.285714285714286,0.75,0.539799683625794
"gamma_max_vs_p","gamma_max","p",0.285714285714286,0.8,0.538538438446846
"gamma_max_vs_p","gamma_max","p",0.3,0.1,0.604242979003665
"gamma_max_vs_p","gamma_max","p",0.3,0.15,0.607277399957229
"gamma_max_vs_p","gamma_max","p",0.3,0.2,0.607500950442307
"gamma_max_vs_p","gamma_max","p",0.3,0.25,0.605130382394584
"gamma_max_vs_p","gamma_max","p",0.3,0.3,0.601094007465563
"gamma_max_vs_p","gamma_max","p",0.3,0.35,0.596315160681497
"gamma_max_vs_p","gamma_max","p",0.3,0.4,0.591468682983963
"gamma_max_vs_p","gamma_max","p",0.3,0.45,0.586951373344452
"gamma_max_vs_p","gamma_max","p",0.3,0.5,0.582946137571017
"gamma_max_vs_p","gamma_max","p",0.3,0.55,0.579501415116097
"gamma_max_vs_p","gamma_max","p",0.3,0.6,0.576593366585707
"gamma_max_vs_p","gamma_max","p",0.3,0.65,0.574165828252321
"gamma_max_vs_p","gamma_max","p",0.3,0.7,0.572152888805504
"gamma_max_vs_p","gamma_max","p",0.3,0.75,0.570490243194882
"gamma_max_vs_p","gamma_max","p",0.3,0.8,0.569120078132568
"delta_max_vs_E_star","delta_max","E_star",0.01,100,0.272923231855773
"delta_max_vs_E_star","delta_max","E_star",0.01,164.285714285714,0.243959174530072
"delta_max_vs_E_star","delta_max","E_star",0.01,228.571428571429,0.220409522330906
"delta_max_vs_E_star","delta_max","E_star",0.01,292.857142857143,0.200275779641942
"delta_max_vs_E_star","delta_max","E_star",0.01,357.142857142857,0.183048782013923
"delta_max_vs_E_star","delta_max","E_star",0.01,421.428571428571,0.168380263184084
"delta_max_vs_E_star","delta_max","E_star",0.01,485.714285714286,0.155910576622948
"delta_max_vs_E_star","delta_max","E_star",0.01,550,0.145290944531361
"delta_max_vs_E_star","delta_max","E_star",0.01,614.285714285714,0.136209729190335
"delta_max_vs_E_star","delta_max","E_star",0.01,678.571428571429,0.128402062651733
"delta_max_vs_E_star","delta_max","E_star",0.01,742.857142857143,0.121648861736534
"delta_max_vs_E_star","delta_max","E_star",0.01,807.142857142857,0.115771338550553
"delta_max_vs_E_star","delta_max","E_star",0.01,871.428571428572,0.110624373072688
"delta_max_vs_E_star","delta_max","E_star",0.01,935.714285714286,0.106090241913299
"delta_max_vs_E_star","delta_max","E_star",0.01,1000,0.102073228163221
"delta_max_vs_E_star","delta_max","E_star",0.015,100,0.382789817108849
"delta_max_vs_E_star","delta_max","E_star",0.015,164.285714285714,0.343114496552292
"delta_max_vs_E_star","delta_max","E_star",0.015,228.571428571429,0.310881833442089
"delta_max_vs_E_star","delta_max","E_star",0.015,292.857142857143,0.283291228562639
"delta_max_vs_E_star","delta_max","E_star",0.015,357.142857142857,0.259633071495927
"delta_max_vs_E_star","delta_max","E_star",0.015,421.428571428571,0.239437268218703
"delta_max_vs_E_star","delta_max","E_star",0.015,485.714285714286,0.222223506755732
"delta_max_vs_E_star","delta_max","E_star",0.015,550,0.207525749716591
"delta_max_vs_E_star","delta_max","E_star",0.015,614.285714285714,0.194926329771565
"delta_max_vs_E_star","delta_max","E_star",0.015,678.571428571429,0.184069012964519
"delta_max_vs_E_star","delta_max","E_star",0.015,742.857142857143,0.174658108733069
"delta_max_vs_E_star","delta_max","E_star",0.015,807.142857142857,0.166451502964512
"delta_max_vs_E_star","delta_max","E_star",0.015,871.428571428572,0.159252056315189
"delta_max_vs_E_star","delta_max","E_star",0.015,935.714285714286,0.152899378234787
"delta_max_vs_E_star","delta_max","E_star",0.015,1000,0.147262706260322
"delta_max_vs_E_star","delta_max","E_star",0.02,100,0.4793394928012
"delta_max_vs_E_star","delta_max","E_star",0.02,164.285714285714,0.430759182525961
"delta_max_vs_E_star","delta_max","E_star",0.02,228.571428571429,0.391311550448641
"delta_max_vs_E_star","delta_max","E_star",0.02,292.857142857143,0.357505851314312
"delta_max_vs_E_star","delta_max","E_star",0.02,357.142857142857,0.328461944069051
"delta_max_vs_E_star","delta_max","E_star",0.02,421.428571428571,0.303612138820384
"delta_max_vs_E_star","delta_max","E_star",0.02,485.714285714286,0.282381602049518
"delta_max_vs_E_star","delta_max","E_star",0.02,550,0.264212262143983
"delta_max_vs_E_star","delta_max","E_star",0.02,614.285714285714,0.24860261568709
"delta_max_vs_E_star","delta_max","E_star",0.02,678.571428571429,0.235123587589527
"delta_max_vs_E_star","delta_max","E_star",0.02,742.857142857143,0.223417917040302
"delta_max_vs_E_star","delta_max","E_star",0.02,807.142857142857,0.213192205189993
"delta_max_vs_E_star","delta_max","E_star",0.02,871.428571428572,0.204206885985641
"delta_max_vs_E_star","delta_max","E_star",0.02,935.714285714286,0.196266541723556
"delta_max_vs_E_star","delta_max","E_star",0.02,1000,0.189211465922488
"delta_max_vs_E_star","delta_max","E_star",0.025,100,0.564930481954331
"delta_max_vs_E_star","delta_max","E_star",0.025,164.285714285714,0.508884431112537
"delta_max_vs_E_star","delta_max","E_star",0.025,228.571428571429,0.463386570234386
"delta_max_vs_E_star","delta_max","E_star",0.025,292.857142857143,0.424352497329596
"delta_max_vs_E_star","delta_max","E_star",0.025,357.142857142857,0.390757062799212
"delta_max_vs_E_star","delta_max","E_star",0.025,421.428571428571,0.361953919125818
"delta_max_vs_E_star","delta_max","E_star",0.025,485.714285714286,0.337293554876503
"delta_max_vs_E_star","delta_max","E_star",0.025,550,0.316144978288588
"delta_max_vs_E_star","delta_max","E_star",0.025,614.285714285714,0.297939752443854
"delta_max_vs_E_star","delta_max","E_star",0.025,678.571428571429,0.282190166849572
